name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
Archer Hotel New York,1120,1120,False,8.8,Fabulous,"1,038",4.0,False,"Manhattan, New York",,9.5,1 double bed,Room Type Selected by Hotel,False,True,False,9,2,2025-03-09
The Washington by LuxUrban,919,691,True,7.7,Good,"9,617",4.0,False,"Manhattan, New York",7.1,9.3,1 extra-large double bed,Corner King Room - Non-Smoking,False,False,True,9,2,2025-03-09
ModernHaus SoHo,1625,1171,True,8.2,Very good,"1,054",5.0,False,"SoHo, New York",5.4,,1 large double bed,Standard Queen Room,False,True,False,9,2,2025-03-09
NH Collection New York Madison Avenue,1164,1164,False,8.5,Very good,"1,945",4.0,False,"Murray Hill, New York",2.0,9.5,Beds: 1 double or 2 singles,Premium Double or Twin Room,False,False,True,9,2,2025-03-09
Nolitan Hotel SoHo - New York,833,833,False,7.8,Good,"1,520",4.0,False,"SoHo, New York",5.4,,1 large double bed,Superior Queen Room with Balcony,False,True,False,9,2,2025-03-09
City Club Hotel,681,681,False,7.3,Good,"2,554",4.0,False,"Manhattan, New York",,,1 large double bed,Queen Luxe Room,True,False,True,9,2,2025-03-09
Westgate New York Grand Central,934,849,True,8.4,Very good,33,4.0,False,"Murray Hill, New York",,,1 large double bed,Luxe Queen,False,True,True,9,2,2025-03-09
Pod Times Square,579,579,False,8.3,Very good,"23,141",3.0,False,"Hell's Kitchen, New York",,9.4,2 single beds,Bunk Pod,False,False,True,9,2,2025-03-09
Park Lane New York,2011,1613,True,7.9,Good,"5,056",5.0,False,"Manhattan, New York",,9.6,2 large double beds,Park View Two Queen,False,False,True,9,2,2025-03-09
"The Pierre, A Taj Hotel, New York",1382,1382,False,8.5,Very good,942,5.0,False,"Upper East Side, New York",0.9,9.6,1 extra-large double bed,Pierre Deluxe Room,False,False,True,9,2,2025-03-09
Leon Hotel LES,530,530,False,8.1,Very good,"2,570",3.0,False,"Chinatown, New York",5.9,,1 extra-large double bed,Deluxe King Room,False,False,True,9,2,2025-03-09
The Dominick Hotel,1811,1811,False,8.7,Fabulous,"1,148",5.0,False,"SoHo, New York",5.1,9.4,1 extra-large double bed,SoHi View King Room,False,True,True,9,2,2025-03-09
The Flat NYC,452,452,False,7.9,Good,"2,518",3.0,False,"Flatiron District, New York",2.9,9.5,,Queen Suite,False,False,True,9,2,2025-03-09
"Hotel Shocard Broadway, Times Square",660,660,False,7.0,Good,"2,780",3.0,False,"Manhattan, New York",,9.3,1 double bed,Standard Double Room,False,True,True,9,2,2025-03-09
citizenM New York Times Square,1026,1026,False,8.7,Fabulous,"3,982",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,King Room,False,True,False,9,2,2025-03-09
Park Central,1254,1254,False,7.3,Good,"7,523",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Classic King Room,False,True,True,9,2,2025-03-09
1 Hotel Central Park,2408,1719,True,8.4,Very good,562,5.0,False,"Manhattan, New York",,9.5,1 large double bed,Queen Room,False,False,True,9,2,2025-03-09
Graduate by Hilton New York,579,579,False,8.8,Fabulous,"4,428",4.0,False,New York,2.6,9.4,1 extra-large double bed,Graduate King Room,False,False,True,9,2,2025-03-09
WestHouse Hotel New York,1428,1428,False,8.1,Very good,"1,909",5.0,False,"Manhattan, New York",,9.4,2 large double beds,Queen Room with Two Queen Beds,True,True,False,9,2,2025-03-09
YOTEL New York Times Square,507,507,False,7.7,Good,"6,417",4.0,False,"Hell's Kitchen, New York",,,1 large double bed,Premium Queen View,False,False,True,9,2,2025-03-09
Lex Hotel NYC,874,714,True,8.3,Very good,"1,525",3.0,False,"Kips Bay, New York",3.0,,1 large double bed,Cozy Queen Room,False,False,True,9,2,2025-03-09
Shoreham Hotel,634,634,False,7.3,Good,"3,362",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Deluxe Queen Room,False,False,True,9,2,2025-03-09
Eurostars Wall Street,684,549,True,8.0,Very good,"1,369",4.0,False,"Manhattan, New York",7.3,,1 large double bed,Queen Room,False,True,False,9,2,2025-03-09
SoHo 54,636,636,False,7.7,Good,"4,019",3.0,False,"SoHo, New York",5.3,,1 extra-large double bed,SoHo King,False,True,False,9,2,2025-03-09
Hyatt Grand Central New York,1091,1091,False,7.4,Good,"2,958",4.0,False,"Midtown East, New York",,,1 large double bed,Queen Room,False,False,True,9,2,2025-03-09
The Ridge,559,559,False,7.6,Good,"1,371",3.0,False,"Lower East Side, New York",5.1,,1 extra-large double bed,Standard King Room,False,False,True,9,2,2025-03-09
Hotel Edison Times Square,826,826,False,7.7,Good,"13,151",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Signature 1 King Bed,True,True,False,9,2,2025-03-09
Moxy NYC Chelsea,1313,1313,False,8.3,Very good,"3,064",4.0,False,"Chelsea, New York",2.5,9.3,2 double beds,Double Room with Two Double Bed - City View,False,False,True,9,2,2025-03-09
"33 Hotel, New York City, Seaport",1331,1331,False,8.8,Fabulous,677,5.0,False,"Manhattan, New York",6.9,9.3,1 extra-large double bed,Deluxe Front Street King,False,True,True,9,2,2025-03-09
The Herald by LuxUrban,917,689,True,7.8,Good,"9,202",3.0,False,"Manhattan, New York",2.0,9.6,1 extra-large double bed,Deluxe King Room - Non-Smoking,False,False,True,9,2,2025-03-09
Heritage Hotel New York City,659,528,True,7.4,Good,"3,796",3.0,False,"Flatiron District, New York",2.8,9.4,1 extra-large double bed,King Room - Non-Smoking,False,False,True,9,2,2025-03-09
HI New York City Hostel,511,511,False,8.4,Very good,"17,690",3.0,False,"Upper West Side, New York",3.7,,4 single beds,Private 4-Bed Room,False,False,True,9,2,2025-03-09
Hilton Garden Inn New York Times Square South,940,940,False,8.2,Very good,"3,956",3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room,False,False,True,9,2,2025-03-09
The Chelsean New York,693,570,True,7.0,Good,"2,891",3.0,False,"Chelsea, New York",2.8,,2 large double beds,"Guest room, 2 Queen, Corner room, High floor",False,True,True,9,2,2025-03-09
Warwick New York,1093,1093,False,8.2,Very good,"6,602",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,Premier King Bed,False,False,True,9,2,2025-03-09
Motto by Hilton New York City Chelsea,1091,1091,False,8.5,Very good,"3,178",4.0,False,"Chelsea, New York",2.8,9.4,1 extra-large double bed,King Room with Landmark City View - Hearing Accessible,False,False,True,9,2,2025-03-09
Pod 51,495,495,False,7.9,Good,"11,284",3.0,False,"Midtown East, New York",,9.3,2 single beds,Standard Bunk Bed Room with Shared Bathroom,False,False,True,9,2,2025-03-09
Gansevoort Meatpacking,1295,1295,False,8.1,Very good,"1,159",5.0,False,"Greenwich Village, New York",3.7,9.6,1 large double bed,Superior Queen Room,False,False,True,9,2,2025-03-09
Motto By Hilton New York City Times Square,942,942,False,8.0,Very good,"1,183",3.0,False,"Manhattan, New York",,9.5,"2 beds (1 single, 1 large double)",Family Room,False,False,True,9,2,2025-03-09
Citadines Connect Fifth Avenue New York,943,943,False,7.4,Good,"3,267",3.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Premier King Room,True,False,True,9,2,2025-03-09
InterContinental New York Times Square by IHG,1255,1255,False,7.9,Good,"1,777",4.0,False,"Hell's Kitchen, New York",,,2 double beds,Classic Double Room with Two Double Beds and Tub - Mobility Access,False,True,False,9,2,2025-03-09
Carnegie Hotel,1083,1083,False,8.6,Fabulous,"2,281",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,Superior King Room,True,True,True,9,2,2025-03-09
Hotel on Rivington,739,739,False,7.2,Good,551,4.0,False,"Lower East Side, New York",5.4,,,King Studio,False,True,False,9,2,2025-03-09
voco The Franklin New York by IHG,923,923,False,8.4,Very good,495,4.0,False,"Upper East Side, New York",2.6,9.5,1 double bed,Double Room with Mobility Accessible Tub/ Non-smoking,False,True,False,9,2,2025-03-09
Hyatt House New York/Chelsea,950,950,False,8.5,Very good,"1,799",3.0,False,"Chelsea, New York",2.5,9.5,Private suite,King Studio Suite with Kitchen,True,False,True,9,2,2025-03-09
Life Hotel New York,763,763,False,8.0,Very good,844,4.0,False,"NoMad, New York",2.4,9.5,1 extra-large double bed,Standard King Room,False,True,True,9,2,2025-03-09
Hotel AKA NoMad,1350,1350,False,8.3,Very good,678,4.0,False,"NoMad, New York",2.5,9.3,2 double beds,NoMad Double,False,False,True,9,2,2025-03-09
Moxy NYC Lower East Side,982,982,False,8.1,Very good,"1,280",4.0,False,"Lower East Side, New York",5.6,,2 double beds,Double Room with Two Double Beds,True,False,True,9,2,2025-03-09
CIVILIAN Hotel,1026,1026,False,8.7,Fabulous,"4,826",4.0,False,"Hell's Kitchen, New York",,9.6,1 large double bed,Double Room,False,True,True,9,2,2025-03-09
The Belvedere Hotel,509,509,False,7.9,Good,"5,893",3.0,False,"Hell's Kitchen, New York",,9.4,,Standard 2 beds,False,False,True,9,2,2025-03-09
citizenM New York Bowery,1058,900,True,8.7,Fabulous,"3,290",4.0,False,"Lower East Side, New York",5.4,,1 extra-large double bed,King Room,False,False,True,9,2,2025-03-09
Riu Plaza Manhattan Times Square,1731,1267,True,8.6,Fabulous,"13,236",4.0,False,"Manhattan, New York",,9.6,Private suite,Junior Suite,False,False,True,9,2,2025-03-09
Virgin Hotels New York City,1472,1472,False,8.3,Very good,"1,430",4.0,False,"NoMad, New York",2.5,,1 extra-large double bed,Sky Chamber King Empire View,False,True,True,9,2,2025-03-09
Holiday Inn Express New York City Chelsea by IHG,783,783,False,7.8,Good,"3,605",3.0,False,"Chelsea, New York",2.4,,1 extra-large double bed,Standard King Room with Mobility Accessible Roll-In Shower,True,False,True,9,2,2025-03-09
Arlo SoHo,1034,1034,False,8.1,Very good,"2,078",4.0,False,"SoHo, New York",5.3,,1 large double bed,Queen Room with City View,False,True,True,9,2,2025-03-09
Wyndham Garden Chinatown,648,648,False,7.5,Good,845,4.0,False,"Chinatown, New York",5.8,,1 large double bed,"Deluxe Queen Room, Upper Floor",True,True,False,9,2,2025-03-09
Days Inn by Wyndham New York Chinatown,349,349,False,7.3,Good,36,,,"Lower East Side, New York",5.7,,1 large double bed,Deluxe Queen Room - Non-Smoking,True,True,False,9,2,2025-03-09
AC Hotel by Marriott New York Downtown,954,954,False,8.4,Very good,"1,608",4.0,False,"Manhattan, New York",7.2,,2 double beds,Double Room with Two Double Beds - River View - Non-Smoking,False,False,True,9,2,2025-03-09
Best Western Premier Herald Square,740,740,False,7.9,Good,657,3.0,False,"Manhattan, New York",2.0,,1 extra-large double bed,King Room - Non-Smoking,False,True,True,9,2,2025-03-09
Hard Rock Hotel New York,1414,1414,False,8.6,Fabulous,"3,047",4.0,False,"Manhattan, New York",,9.4,2 large double beds,Standard Queen Room,False,False,True,9,2,2025-03-09
Hilton Garden Inn New York/Midtown Park Avenue,1008,1008,False,8.1,Very good,"2,241",3.0,False,"Manhattan, New York",2.4,9.3,1 extra-large double bed,King Room,False,True,False,9,2,2025-03-09
Madison LES Hotel,495,495,False,7.3,Good,"1,639",3.0,False,"Lower East Side, New York",6.3,,1 large double bed,Deluxe Queen Room,True,False,True,9,2,2025-03-09
MOXY NYC Times Square,1210,1210,False,8.1,Very good,"5,799",4.0,False,"Manhattan, New York",1.9,9.4,2 double beds,Double Room with Two Double Beds,True,False,True,9,2,2025-03-09
Hampton Inn Times Square Central,904,904,False,8.4,Very good,"2,831",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room - Non-Smoking,True,True,False,9,2,2025-03-09
Element Times Square West,805,805,False,8.0,Very good,"7,647",4.0,False,"Hell's Kitchen, New York",,,,"Studio, 1 King",True,False,True,9,2,2025-03-09
Moxy NYC Downtown,1040,1040,False,8.1,Very good,"2,078",4.0,False,"Manhattan, New York",6.7,,1 extra-large double bed,King Room with City View - Hearing Accessible,False,False,True,9,2,2025-03-09
Hotel St. James,594,594,False,8.1,Very good,"3,243",2.0,False,"Manhattan, New York",,9.7,1 large double bed,One Queen Bed Room,False,False,True,9,2,2025-03-09
Canal Loft Hotel,388,335,True,6.9,Review score,"1,735",2.0,False,"Chinatown, New York",5.9,,1 double bed,Deluxe King Room,False,False,True,9,2,2025-03-09
Sonder Battery Park,682,682,False,8.6,Fabulous,"2,541",3.0,True,"Manhattan, New York",7.5,,,Superior Studio,False,True,True,9,2,2025-03-09
Hilton Garden Inn West 35th Street,870,870,False,8.2,Very good,"3,067",3.0,False,"Manhattan, New York",2.0,9.5,2 double beds,Double Room with Two Double Beds,False,False,True,9,2,2025-03-09
Hampton Inn Manhattan Grand Central,951,951,False,8.1,Very good,"1,059",3.0,False,"Midtown East, New York",,,1 extra-large double bed,King Room - Non-Smoking,True,False,True,9,2,2025-03-09
Hotel Lucerne,946,946,False,8.5,Very good,"2,178",4.0,False,"Upper West Side, New York",1.7,9.5,1 large double bed,Deluxe Queen Room,False,True,True,9,2,2025-03-09
Renaissance New York Chelsea Hotel,1382,1382,False,8.2,Very good,"1,224",4.0,False,"Chelsea, New York",2.8,,2 double beds,"Guest room, 2 Double",False,True,False,9,2,2025-03-09
The Michelangelo Hotel,1162,1162,False,8.4,Very good,"1,755",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Deluxe King Room,False,False,True,9,2,2025-03-09
The Shelburne Sonesta New York,1016,1016,False,8.3,Very good,"2,276",4.0,False,"Murray Hill, New York",2.2,,1 extra-large double bed,"One-Bedroom Apartment, Accessible",False,False,True,9,2,2025-03-09
Hyatt Centric Wall Street New York,965,965,False,8.1,Very good,806,4.0,False,"Manhattan, New York",7.3,,2 double beds,Double Room with Two Double Beds and Accessible Shower - Disability Access,False,False,True,9,2,2025-03-09
Millennium Downtown New York,1175,1066,True,7.1,Good,"5,328",4.0,False,"Manhattan, New York",6.8,,1 extra-large double bed,RENOVATED Deluxe King - City View,False,False,True,9,2,2025-03-09
Hilton New York Fashion District,936,936,False,7.6,Good,863,4.0,False,"Chelsea, New York",2.7,,1 large double bed,Queen Room with City View,False,False,True,9,2,2025-03-09
Soho Grand Hotel,1728,1728,False,8.3,Very good,"1,623",4.0,False,"SoHo, New York",5.5,9.4,1 extra-large double bed,Double Room,False,True,True,9,2,2025-03-09
The Pearl Hotel,1049,1049,False,8.7,Fabulous,"2,142",4.0,False,"Manhattan, New York",,9.7,1 large double bed,Superior Queen Room,True,True,True,9,2,2025-03-09
Hampton Inn Manhattan-35th St Empire State Bldg,994,994,False,8.3,Very good,"6,626",3.0,False,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room - Non-Smoking,True,True,False,9,2,2025-03-09
The Manhattan at Times Square,738,738,False,5.5,Review score,"7,619",4.0,False,"Manhattan, New York",,,1 extra-large double bed,Standard King Room,False,True,True,9,2,2025-03-09
The Gardens Sonesta ES Suites New York,1217,1217,False,8.3,Very good,893,4.0,False,"Upper East Side, New York",1.6,,,One-Bedroom Suite with Two Double Beds,False,False,True,9,2,2025-03-09
Hotel Indigo Lower East Side New York by IHG,1249,1249,False,7.4,Good,535,4.0,False,"Lower East Side, New York",5.2,,1 extra-large double bed,Premium King Room with City View,False,False,True,9,2,2025-03-09
W New York - Times Square,1196,1196,False,7.9,Good,"1,380",4.0,False,"Manhattan, New York",,9.3,1 extra-large double bed,Wonderful King Room with City View and Adapted Tub - Mobility and Hearing Accessible,False,False,True,9,2,2025-03-09
Arthouse Hotel,1105,817,True,8.0,Very good,"2,238",4.0,False,"Upper West Side, New York",1.6,,,Superior Queen,False,True,False,9,3,2025-03-09
"The Mayfair Hotel Times Square, Ascend Hotel Collection",848,848,False,8.6,Fabulous,"2,066",3.0,False,"Manhattan, New York",,9.6,1 double bed,Double Room with Step-In Shower - Disability Access/Non Smoking,False,True,True,9,3,2025-03-09
Canal Loft Hotel,582,503,True,6.9,Review score,"1,735",2.0,False,"Chinatown, New York",5.9,,1 double bed,Deluxe King Room,False,False,True,9,3,2025-03-09
Leon Hotel LES,814,730,True,8.1,Very good,"2,570",3.0,False,"Chinatown, New York",5.9,,1 extra-large double bed,Deluxe King Room,False,True,False,9,3,2025-03-09
The Washington by LuxUrban,962,962,False,7.7,Good,"9,617",4.0,False,"Manhattan, New York",7.1,9.3,1 extra-large double bed,Corner King Room - Non-Smoking,False,False,True,9,3,2025-03-09
Romer Hell's Kitchen,1384,1384,False,8.6,Fabulous,"2,557",4.0,False,"Hell's Kitchen, New York",,9.5,1 extra-large double bed,Deluxe King,False,False,True,9,3,2025-03-09
The Herald by LuxUrban,1260,948,True,7.8,Good,"9,202",3.0,False,"Manhattan, New York",2.0,9.6,1 extra-large double bed,Deluxe King Room - Non-Smoking,False,False,True,9,3,2025-03-09
Pod Times Square,799,799,False,8.3,Very good,"23,141",3.0,False,"Hell's Kitchen, New York",,9.4,2 single beds,Bunk Pod,False,False,True,9,3,2025-03-09
Hotel 309,336,336,False,6.1,Review score,"1,877",2.0,False,"Chelsea, New York",3.6,,1 large double bed,Economy Room with Shared Bath,False,True,True,9,3,2025-03-09
UNTITLED at 3 Freeman Alley,1079,983,True,8.5,Very good,591,4.0,False,"Lower East Side, New York",5.2,,1 large double bed,Studio Queen,True,True,True,9,3,2025-03-09
Doubletree By Hilton New York Times Square West,925,925,False,6.8,Review score,"10,996",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Standard King Room,False,False,True,9,3,2025-03-09
M Social Hotel Times Square New York,1728,1570,True,8.4,Very good,"11,942",4.0,False,"Manhattan, New York",,9.6,2 double beds,Social City View Doubles,False,True,False,9,3,2025-03-09
Moxy NYC Lower East Side,1129,1129,False,8.1,Very good,"1,280",4.0,False,"Lower East Side, New York",5.6,,2 double beds,Double Room with Two Double Beds,True,False,True,9,3,2025-03-09
Archer Hotel New York,1464,1464,False,8.8,Fabulous,"1,038",4.0,False,"Manhattan, New York",,9.5,1 double bed,Room Type Selected by Hotel,False,True,False,9,3,2025-03-09
"U Hotel Fifth Avenue, Empire State Building",1040,896,True,7.9,Good,"3,396",3.0,False,"Manhattan, New York",2.1,9.5,1 double bed,Double Room,False,True,False,9,3,2025-03-09
Aura Hotel Times Square Newly Renovated,1243,1093,True,7.7,Good,506,4.0,False,"Manhattan, New York",,9.4,1 large double bed,Superior Queen Room,False,True,True,9,3,2025-03-09
Graduate by Hilton New York,852,852,False,8.8,Fabulous,"4,428",4.0,False,New York,2.6,9.4,1 extra-large double bed,Graduate King Room,False,False,True,9,3,2025-03-09
The Chelsean New York,971,800,True,7.0,Good,"2,891",3.0,False,"Chelsea, New York",2.8,,2 large double beds,"Guest room, 2 Queen, Corner room, High floor",False,True,True,9,3,2025-03-09
NH Collection New York Madison Avenue,1484,1484,False,8.5,Very good,"1,945",4.0,False,"Murray Hill, New York",2.0,9.5,Beds: 1 double or 2 singles,Premium Double or Twin Room,False,False,True,9,3,2025-03-09
Tempo By Hilton New York Times Square,1577,1577,False,8.6,Fabulous,881,4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,King Room with City View - Hearing Accessible,False,True,False,9,3,2025-03-09
Pod 51,675,675,False,7.9,Good,"11,284",3.0,False,"Midtown East, New York",,9.3,2 single beds,Standard Bunk Bed Room with Shared Bathroom,False,False,True,9,3,2025-03-09
DoubleTree by Hilton New York Times Square South,1071,1071,False,8.2,Very good,"6,507",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room,False,True,False,9,3,2025-03-09
Westgate New York Grand Central,1309,1192,True,8.4,Very good,33,4.0,False,"Murray Hill, New York",,,1 large double bed,Luxe Queen,False,True,True,9,3,2025-03-09
Park Central,1692,1616,True,7.3,Good,"7,523",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Classic King Room,False,True,True,9,3,2025-03-09
Delta Hotels by Marriott New York Times Square,1145,1145,False,7.8,Good,"3,685",4.0,False,"Hell's Kitchen, New York",,,2 double beds,Double Room with Two Double Beds,False,False,True,9,3,2025-03-09
NoMo SoHo,1181,1130,True,7.7,Good,"1,426",4.0,False,"SoHo, New York",5.6,,1 extra-large double bed,Classic King,False,False,True,9,3,2025-03-09
"The New Yorker, A Wyndham Hotel",1023,1023,False,7.7,Good,"15,579",4.0,False,"Hell's Kitchen, New York",,9.4,1 large double bed,Standard Queen Room,False,True,True,9,3,2025-03-09
Wingate by Wyndham New York Midtown South/5th Ave,1052,1052,False,8.4,Very good,"2,388",3.0,False,"Manhattan, New York",1.9,9.5,1 large double bed,Queen Room - Non-Smoking,True,False,True,9,3,2025-03-09
Hotel Richland LES,735,735,False,8.2,Very good,"1,578",3.0,False,"Chinatown, New York",6.0,,2 double beds,Double Room with Two Double Beds,False,True,True,9,3,2025-03-09
East Harlem Hostel,331,331,False,7.9,Good,188,1.0,False,"East Harlem, New York",4.7,,Shared dormitory room,Mixed Dormitory Room,False,False,True,9,3,2025-03-09
Hotel Edison Times Square,1111,1111,False,7.7,Good,"13,151",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Signature 1 King Bed,True,True,False,9,3,2025-03-09
Hilton Garden Inn West 35th Street,1084,1084,False,8.2,Very good,"3,067",3.0,False,"Manhattan, New York",2.0,9.5,1 extra-large double bed,King Room,False,False,True,9,3,2025-03-09
West Side YMCA,380,327,True,6.6,Review score,"15,357",3.0,False,"Upper West Side, New York",,9.4,1 bunk bed,Private Bunk Bed Room with Shared Bathroom,False,False,True,9,3,2025-03-09
SpringHill Suites by Marriott New York Manhattan Chelsea,1247,1247,False,8.4,Very good,"11,129",4.0,False,"Chelsea, New York",2.5,9.5,,Studio King Room,True,True,True,9,3,2025-03-09
citizenM New York Bowery,1467,1248,True,8.7,Fabulous,"3,290",4.0,False,"Lower East Side, New York",5.4,,1 extra-large double bed,King Room,False,False,True,9,3,2025-03-09
Sixty LES,1186,1081,True,7.7,Good,844,4.0,False,"Lower East Side, New York",5.2,,1 large double bed,Queen Studio,False,True,False,9,3,2025-03-09
Homewood Suites Midtown Manhattan Times Square South,1114,1114,False,8.3,Very good,"4,422",3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Premium King Studio - Non-Smoking,True,False,True,9,3,2025-03-09
Candlewood Suites NYC -Times Square by IHG,1150,880,True,8.1,Very good,"2,062",3.0,False,"Hell's Kitchen, New York",,,,Queen Studio,False,False,True,9,3,2025-03-09
The Belvedere Hotel,816,816,False,7.9,Good,"5,893",3.0,False,"Hell's Kitchen, New York",,9.4,1 extra-large double bed,Standard King Room,False,False,True,9,3,2025-03-09
Radio Hotel,441,441,False,7.7,Good,"1,744",4.0,False,"Washington Heights, New York",9.8,,,Standard Studio,False,False,True,9,3,2025-03-09
"Hotel 50 Bowery, part of JdV by Hyatt",1185,1185,False,8.6,Fabulous,955,4.0,False,"Chinatown, New York",5.9,,1 extra-large double bed,King Room with City View,False,True,True,9,3,2025-03-09
Hampton Inn by Hilton New York Times Square,1222,1222,False,7.8,Good,"2,664",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Bed with City View,True,False,True,9,3,2025-03-09
Millennium Downtown New York,1482,1157,True,7.1,Good,"5,328",4.0,False,"Manhattan, New York",6.8,,1 extra-large double bed,RENOVATED Deluxe King - City View,False,False,True,9,3,2025-03-09
SoHo 54,902,902,False,7.7,Good,"4,019",3.0,False,"SoHo, New York",5.3,,1 extra-large double bed,SoHo King,False,True,False,9,3,2025-03-09
"33 Hotel, New York City, Seaport",1871,1611,True,8.8,Fabulous,677,5.0,False,"Manhattan, New York",6.9,9.3,1 extra-large double bed,Deluxe Front Street King,False,True,True,9,3,2025-03-09
Hilton Garden Inn New York Times Square South,1227,1227,False,8.2,Very good,"3,956",3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room,False,False,True,9,3,2025-03-09
citizenM New York Times Square,1298,1298,False,8.7,Fabulous,"3,982",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,King Room,False,True,False,9,3,2025-03-09
Element Times Square West,1046,1046,False,8.0,Very good,"7,647",4.0,False,"Hell's Kitchen, New York",,,,"Studio, 1 King",True,False,True,9,3,2025-03-09
Motto By Hilton New York City Times Square,1192,1192,False,8.0,Very good,"1,183",3.0,False,"Manhattan, New York",,9.5,1 large double bed,Flex Room with Wall Bed,False,True,False,9,3,2025-03-09
Holiday Inn Express New York City Chelsea by IHG,985,985,False,7.8,Good,"3,605",3.0,False,"Chelsea, New York",2.4,,1 extra-large double bed,Standard King Room,True,False,True,9,3,2025-03-09
Shoreham Hotel,904,904,False,7.3,Good,"3,362",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Deluxe Queen Room,False,False,True,9,3,2025-03-09
ModernHaus SoHo,2104,1523,True,8.2,Very good,"1,054",5.0,False,"SoHo, New York",5.4,,1 large double bed,Standard Queen Room,False,True,False,9,3,2025-03-09
Fairfield Inn by Marriott New York Manhattan/Financial District,876,876,False,7.8,Good,"3,648",3.0,False,"Manhattan, New York",7.2,,1 extra-large double bed,King Room,True,True,False,9,3,2025-03-09
Grayson Hotel,1686,1686,False,8.5,Very good,"1,099",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room - High Floor,False,True,False,9,3,2025-03-09
City Club Hotel,952,952,False,7.3,Good,"2,554",4.0,False,"Manhattan, New York",,,1 large double bed,Queen Luxe Room,True,False,True,9,3,2025-03-09
Sonder at One Platt,865,865,False,8.2,Very good,"1,905",4.0,False,"Manhattan, New York",7.0,,,Deluxe Queen Studio,False,True,True,9,3,2025-03-09
Hyatt House New York/Chelsea,1337,1337,False,8.5,Very good,"1,799",3.0,False,"Chelsea, New York",2.5,9.5,Private suite,King Studio Suite with Kitchen,True,False,True,9,3,2025-03-09
Eurostars Wall Street,1032,828,True,8.0,Very good,"1,369",4.0,False,"Manhattan, New York",7.3,,1 large double bed,Queen Room,False,True,False,9,3,2025-03-09
Life Hotel New York,1130,1079,True,8.0,Very good,844,4.0,False,"NoMad, New York",2.4,9.5,1 extra-large double bed,Standard King Room,False,True,True,9,3,2025-03-09
CIVILIAN Hotel,1338,1338,False,8.7,Fabulous,"4,826",4.0,False,"Hell's Kitchen, New York",,9.6,1 large double bed,Double Room,False,True,True,9,3,2025-03-09
Hampton Inn Manhattan-35th St Empire State Bldg,1169,1169,False,8.3,Very good,"6,626",3.0,False,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room - Non-Smoking,True,False,True,9,3,2025-03-09
Park Lane New York,2471,1990,True,7.9,Good,"5,056",5.0,False,"Manhattan, New York",,9.6,2 large double beds,Park Lane Two Queen,False,False,True,9,3,2025-03-09
Hotel St. James,906,906,False,8.1,Very good,"3,243",2.0,False,"Manhattan, New York",,9.7,1 large double bed,One Queen Bed Room,False,False,True,9,3,2025-03-09
Hyatt Place New York Chelsea,1347,1347,False,7.9,Good,"18,301",4.0,False,"Chelsea, New York",2.8,,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,True,True,False,9,3,2025-03-09
The FIDI Hotel,819,819,False,8.1,Very good,"1,489",4.0,False,"Manhattan, New York",7.6,,1 double bed,Standard Full,False,True,False,9,3,2025-03-09
Days Inn by Wyndham New York Chinatown,535,535,False,7.3,Good,36,,,"Lower East Side, New York",5.7,,1 large double bed,Deluxe Queen Room - Non-Smoking,True,True,False,9,3,2025-03-09
Hyatt Grand Central New York,1406,1406,False,7.4,Good,"2,958",4.0,False,"Midtown East, New York",,,1 large double bed,Queen Room,False,False,True,9,3,2025-03-09
The Michelangelo Hotel,1518,1451,True,8.4,Very good,"1,755",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Deluxe King Room,False,False,True,9,3,2025-03-09
